datetime,open,high,low,close,tick_volume,spread,real_volume
2024-01-02 12:00:00,138700.0,138835.0,138310.0,138310.0,20,5,22
2024-01-02 14:00:00,138600.0,138600.0,138600.0,138600.0,3,5,3
2024-01-02 15:00:00,138310.0,138310.0,138310.0,138310.0,1,5,2
2024-01-02 16:00:00,137800.0,137870.0,137740.0,137870.0,3,5,5
2024-01-03 10:00:00,138005.0,138160.0,138005.0,138090.0,4,5,4
2024-01-03 11:00:00,137675.0,138390.0,137675.0,138390.0,11,5,21
2024-01-03 12:00:00,138255.0,138390.0,138255.0,138390.0,4,5,9
2024-01-03 15:00:00,138800.0,138930.0,138800.0,138900.0,10,5,24
2024-01-03 16:00:00,138900.0,138900.0,138900.0,138900.0,2,5,3
2024-01-03 17:00:00,138400.0,138400.0,138400.0,138400.0,3,5,5
2024-01-04 10:00:00,137550.0,137550.0,137395.0,137395.0,12,5,17
2024-01-04 11:00:00,136700.0,136990.0,136700.0,136990.0,2,5,2
2024-01-04 13:00:00,137320.0,137320.0,137000.0,137000.0,2,5,4
2024-01-04 15:00:00,136450.0,136550.0,136450.0,136525.0,4,5,4
2024-01-04 16:00:00,136500.0,136500.0,136500.0,136500.0,1,5,4
2024-01-05 09:00:00,136800.0,136800.0,136040.0,136040.0,2,5,2
2024-01-05 10:00:00,136255.0,136795.0,135940.0,136795.0,6,5,9
2024-01-05 11:00:00,136695.0,136845.0,136695.0,136825.0,4,5,4
2024-01-05 12:00:00,137425.0,137810.0,137340.0,137800.0,7,5,10
2024-01-05 13:00:00,137480.0,137480.0,137330.0,137330.0,2,5,2
2024-01-05 15:00:00,136805.0,136805.0,136805.0,136805.0,1,5,1
2024-01-05 17:00:00,137210.0,137380.0,137210.0,137380.0,2,5,2
2024-01-08 09:00:00,136795.0,136795.0,136575.0,136575.0,3,5,5
2024-01-08 10:00:00,136500.0,136500.0,136500.0,136500.0,1,5,4
2024-01-08 11:00:00,136650.0,137790.0,136545.0,137790.0,3,5,3
2024-01-09 10:00:00,136745.0,136745.0,136580.0,136580.0,3,5,3
2024-01-09 11:00:00,136385.0,136385.0,136385.0,136385.0,1,5,5
2024-01-10 10:00:00,136270.0,136270.0,136130.0,136130.0,10,5,10
2024-01-10 11:00:00,136200.0,136200.0,136200.0,136200.0,1,5,1
2024-01-10 17:00:00,135690.0,135690.0,135690.0,135690.0,1,5,5
2024-01-12 17:00:00,136150.0,136150.0,136150.0,136150.0,1,5,1
2024-01-15 09:00:00,135670.0,135670.0,135640.0,135640.0,5,5,5
2024-01-15 10:00:00,135170.0,135250.0,135170.0,135250.0,6,5,6
2024-01-15 16:00:00,136390.0,136390.0,136325.0,136325.0,17,5,17
2024-01-16 10:00:00,135240.0,135240.0,135240.0,135240.0,1,5,2
2024-01-16 11:00:00,135055.0,135140.0,134785.0,134785.0,5,5,7
2024-01-16 14:00:00,134175.0,134175.0,134125.0,134125.0,2,5,2
2024-01-17 09:00:00,133570.0,133570.0,133570.0,133570.0,1,5,1
2024-01-17 10:00:00,133825.0,133825.0,133825.0,133825.0,1,5,1
2024-01-18 10:00:00,133250.0,133250.0,133185.0,133185.0,2,5,2
2024-01-18 11:00:00,132875.0,132875.0,132875.0,132875.0,2,5,2
2024-01-18 17:00:00,132400.0,132400.0,132400.0,132400.0,1,5,1
2024-01-19 09:00:00,132535.0,132535.0,132535.0,132535.0,1,5,1
2024-01-19 10:00:00,132285.0,132285.0,132000.0,132105.0,7,5,44
2024-01-19 11:00:00,132105.0,132105.0,131500.0,131500.0,3,5,3
2024-01-22 15:00:00,131000.0,131000.0,131000.0,131000.0,1,5,2
2024-01-22 16:00:00,130850.0,130850.0,130710.0,130710.0,2,5,10
2024-01-23 09:00:00,131600.0,131600.0,131600.0,131600.0,1,5,5
2024-01-23 10:00:00,131580.0,131985.0,131510.0,131985.0,3,5,11
2024-01-23 12:00:00,131985.0,132000.0,131585.0,131585.0,4,5,9
2024-01-23 14:00:00,132335.0,132335.0,132155.0,132155.0,2,5,5
2024-01-23 15:00:00,132530.0,132530.0,132530.0,132530.0,1,5,4
2024-01-23 17:00:00,132530.0,132800.0,132530.0,132800.0,2,5,2
2024-01-24 11:00:00,133600.0,133615.0,133300.0,133300.0,12,5,19
2024-01-24 12:00:00,132975.0,132975.0,132800.0,132800.0,2,5,4
2024-01-24 16:00:00,132390.0,132390.0,132105.0,132105.0,3,5,3
2024-01-25 12:00:00,132990.0,132990.0,132990.0,132990.0,1,5,1
2024-01-25 13:00:00,132480.0,132480.0,132480.0,132480.0,1,5,5
2024-01-26 11:00:00,133030.0,133030.0,132860.0,132860.0,6,5,6
2024-01-29 14:00:00,132555.0,132555.0,132555.0,132555.0,1,5,5
2024-01-30 09:00:00,132770.0,132770.0,132620.0,132620.0,2,5,2
2024-01-30 10:00:00,132480.0,132480.0,132480.0,132480.0,1,5,1
2024-01-30 11:00:00,131630.0,131630.0,131630.0,131630.0,1,5,7
2024-01-30 12:00:00,131440.0,131440.0,131400.0,131400.0,2,5,2
2024-01-30 13:00:00,131855.0,131855.0,131855.0,131855.0,43,5,100
2024-01-30 15:00:00,131685.0,131685.0,131685.0,131685.0,1,5,1
2024-01-30 18:00:00,131500.0,131570.0,131440.0,131485.0,227,5,339
2024-01-31 11:00:00,132605.0,132995.0,132555.0,132905.0,43,5,57
2024-01-31 12:00:00,132810.0,132960.0,132720.0,132845.0,28,5,42
2024-01-31 13:00:00,132890.0,132950.0,132500.0,132680.0,107,5,166
2024-01-31 14:00:00,132785.0,132785.0,132750.0,132750.0,2,5,2
2024-01-31 15:00:00,132765.0,133085.0,132765.0,132870.0,12,5,22
2024-01-31 16:00:00,133020.0,133300.0,133020.0,133300.0,3,5,6
2024-01-31 17:00:00,132440.0,132440.0,131650.0,131650.0,3,5,7
2024-02-01 09:00:00,131905.0,131980.0,131780.0,131980.0,52,5,214
2024-02-01 10:00:00,132135.0,132135.0,131850.0,131850.0,7,5,8
2024-02-01 11:00:00,131820.0,132150.0,131820.0,132005.0,6,5,6
2024-02-01 12:00:00,131890.0,132000.0,131750.0,131750.0,5,5,5
2024-02-01 14:00:00,132105.0,132105.0,132105.0,132105.0,1,5,5
2024-02-01 15:00:00,131705.0,132170.0,131705.0,132170.0,228,5,228
2024-02-01 16:00:00,132115.0,132485.0,131900.0,132485.0,97,5,176
2024-02-02 09:00:00,132305.0,132405.0,132305.0,132405.0,2,5,2
2024-02-02 10:00:00,132465.0,132790.0,131505.0,131705.0,29,5,50
2024-02-02 11:00:00,131105.0,131105.0,130905.0,131005.0,10,5,13
2024-02-02 12:00:00,130850.0,130850.0,130850.0,130850.0,1,5,2
2024-02-02 13:00:00,130550.0,130690.0,130550.0,130605.0,20,5,23
2024-02-02 15:00:00,130630.0,130790.0,130625.0,130790.0,7,5,9
2024-02-02 16:00:00,131000.0,131050.0,131000.0,131050.0,2,5,3
2024-02-02 17:00:00,131105.0,131105.0,131105.0,131105.0,1,5,9
2024-02-05 10:00:00,131105.0,131105.0,131105.0,131105.0,1,5,5
2024-02-05 16:00:00,131535.0,131540.0,131535.0,131540.0,2,5,2
2024-02-05 17:00:00,131400.0,131400.0,131400.0,131400.0,1,5,1
2024-02-06 10:00:00,131330.0,133200.0,130505.0,133115.0,42,5,75
2024-02-06 11:00:00,133235.0,133500.0,132900.0,133500.0,28,5,99
2024-02-06 12:00:00,133495.0,134000.0,133495.0,134000.0,13,5,30
2024-02-06 13:00:00,133850.0,133850.0,133850.0,133850.0,1,5,1
2024-02-06 15:00:00,133800.0,134195.0,133800.0,134060.0,8,5,12
2024-02-06 16:00:00,134180.0,134200.0,133940.0,134060.0,12,5,12
2024-02-06 17:00:00,134190.0,134300.0,134190.0,134300.0,7,5,7
2024-02-06 18:00:00,134450.0,134650.0,134450.0,134530.0,8,5,9
2024-02-07 10:00:00,133940.0,133955.0,133860.0,133950.0,9,5,19
2024-02-07 12:00:00,133785.0,133860.0,133785.0,133860.0,2,5,2
2024-02-07 13:00:00,133775.0,133775.0,133480.0,133530.0,46,5,111
2024-02-08 09:00:00,133555.0,133555.0,133470.0,133470.0,2,5,2
2024-02-08 10:00:00,133690.0,133895.0,133530.0,133530.0,3,5,3
2024-02-08 12:00:00,132595.0,132595.0,132595.0,132595.0,1,5,1
2024-02-08 13:00:00,132250.0,132250.0,132080.0,132080.0,7,5,49
2024-02-08 14:00:00,132000.0,132000.0,132000.0,132000.0,2,5,2
2024-02-08 15:00:00,132145.0,132205.0,132055.0,132205.0,3,5,3
2024-02-08 16:00:00,132235.0,132235.0,132065.0,132065.0,2,5,2
2024-02-08 17:00:00,132005.0,132600.0,132005.0,132600.0,5,5,8
2024-02-09 09:00:00,132100.0,132100.0,132100.0,132100.0,2,5,2
2024-02-09 10:00:00,131965.0,132615.0,131965.0,132615.0,4,5,5
2024-02-09 11:00:00,132455.0,132575.0,131600.0,132100.0,12,5,21
2024-02-09 13:00:00,131600.0,131600.0,131600.0,131600.0,1,5,1
2024-02-09 14:00:00,131985.0,131985.0,131985.0,131985.0,1,5,1
2024-02-09 15:00:00,132100.0,132150.0,131675.0,131675.0,5,5,6
2024-02-14 13:00:00,131600.0,131600.0,130850.0,130980.0,58,5,252
2024-02-14 14:00:00,131000.0,131000.0,130670.0,130880.0,31,5,45
2024-02-14 15:00:00,130670.0,130915.0,130500.0,130500.0,20,5,46
2024-02-14 16:00:00,130500.0,130800.0,130500.0,130640.0,22,5,140
2024-02-14 17:00:00,130700.0,130800.0,130570.0,130800.0,19,5,21
2024-02-15 09:00:00,130815.0,131385.0,130815.0,131300.0,279,5,684
2024-02-15 10:00:00,131210.0,131285.0,130840.0,130915.0,137,5,879
2024-02-15 11:00:00,130915.0,131305.0,130705.0,131130.0,147,5,266
2024-02-15 12:00:00,131135.0,131335.0,130955.0,131220.0,26,5,41
2024-02-15 13:00:00,131200.0,131205.0,130985.0,131110.0,37,5,41
2024-02-15 14:00:00,131170.0,131475.0,131170.0,131335.0,35,5,75
2024-02-15 15:00:00,131330.0,131580.0,131305.0,131525.0,46,5,68
2024-02-15 16:00:00,131500.0,131625.0,131375.0,131555.0,66,5,93
2024-02-15 17:00:00,131545.0,131625.0,131510.0,131510.0,11,5,18
2024-02-15 18:00:00,131615.0,131615.0,131510.0,131510.0,16,5,37
2024-02-16 09:00:00,131665.0,132250.0,131665.0,132140.0,51,5,107
2024-02-16 10:00:00,132260.0,132585.0,131450.0,131725.0,255,5,579
2024-02-16 11:00:00,131840.0,132120.0,131840.0,131875.0,80,5,145
2024-02-16 12:00:00,131920.0,132600.0,131900.0,132325.0,87,5,204
2024-02-16 13:00:00,132390.0,132410.0,132105.0,132105.0,27,5,100
2024-02-16 14:00:00,132110.0,132500.0,132075.0,132460.0,32,5,69
2024-02-16 15:00:00,132435.0,132790.0,132370.0,132685.0,116,5,299
2024-02-16 16:00:00,132750.0,132905.0,132640.0,132640.0,109,5,167
2024-02-16 17:00:00,132615.0,132775.0,132560.0,132560.0,29,5,62
2024-02-16 18:00:00,132575.0,132605.0,132535.0,132550.0,12,5,24
2024-02-19 09:00:00,132500.0,132500.0,132090.0,132090.0,30,5,52
2024-02-19 10:00:00,132075.0,132210.0,131870.0,131870.0,51,5,82
2024-02-19 11:00:00,131900.0,132280.0,131900.0,132150.0,57,5,70
2024-02-19 12:00:00,132260.0,132340.0,132260.0,132305.0,17,5,25
2024-02-19 13:00:00,132320.0,132480.0,132320.0,132440.0,32,5,85
2024-02-19 14:00:00,132465.0,132515.0,132300.0,132485.0,46,5,75
2024-02-19 15:00:00,132510.0,132540.0,132395.0,132430.0,28,5,45
2024-02-19 16:00:00,132450.0,132535.0,132415.0,132465.0,16,5,21
2024-02-19 17:00:00,132465.0,132710.0,132465.0,132710.0,50,5,115
2024-02-19 18:00:00,132720.0,132850.0,132710.0,132850.0,32,5,67
2024-02-20 09:00:00,132325.0,132325.0,131855.0,131945.0,100,5,232
2024-02-20 10:00:00,131960.0,133005.0,131960.0,132860.0,119,5,383
2024-02-20 11:00:00,132835.0,133440.0,132835.0,133385.0,102,5,187
2024-02-20 12:00:00,133480.0,133600.0,133245.0,133535.0,162,5,954
2024-02-20 13:00:00,133510.0,133530.0,133255.0,133255.0,145,5,976
2024-02-20 14:00:00,133260.0,133505.0,133200.0,133490.0,84,5,218
2024-02-20 15:00:00,133530.0,133555.0,133305.0,133420.0,81,5,143
2024-02-20 16:00:00,133325.0,133475.0,133245.0,133440.0,61,5,260
2024-02-20 17:00:00,133410.0,133635.0,133350.0,133635.0,145,5,275
2024-02-20 18:00:00,133640.0,133800.0,133620.0,133650.0,142,5,189
2024-02-21 09:00:00,133385.0,133415.0,133225.0,133340.0,100,5,269
2024-02-21 10:00:00,133300.0,133645.0,133255.0,133315.0,66,5,203
2024-02-21 11:00:00,133430.0,133710.0,133320.0,133455.0,69,5,253
2024-02-21 12:00:00,133405.0,133430.0,133230.0,133360.0,28,5,74
2024-02-21 13:00:00,133455.0,133600.0,133275.0,133495.0,32,5,83
2024-02-21 14:00:00,133545.0,133590.0,133060.0,133080.0,96,5,218
2024-02-21 15:00:00,133125.0,133420.0,132985.0,133360.0,83,5,229
2024-02-21 16:00:00,133280.0,133655.0,133280.0,133555.0,78,5,304
2024-02-21 17:00:00,133565.0,133745.0,133400.0,133745.0,54,5,174
2024-02-21 18:00:00,133740.0,133900.0,133640.0,133900.0,35,5,116
2024-02-22 09:00:00,134665.0,134705.0,134275.0,134295.0,162,5,333
2024-02-22 10:00:00,134285.0,134460.0,134105.0,134245.0,124,5,405
2024-02-22 11:00:00,134175.0,134285.0,133860.0,133980.0,58,5,128
2024-02-22 12:00:00,133870.0,133870.0,133635.0,133735.0,155,5,411
2024-02-22 13:00:00,133770.0,133920.0,133770.0,133870.0,64,5,395
2024-02-22 14:00:00,133835.0,133970.0,133715.0,133760.0,33,5,145
2024-02-22 15:00:00,133655.0,134105.0,133590.0,134095.0,80,5,420
2024-02-22 16:00:00,134110.0,134350.0,134075.0,134105.0,135,5,673
2024-02-22 17:00:00,134060.0,134100.0,133685.0,133685.0,48,5,222
2024-02-22 18:00:00,133775.0,133810.0,133740.0,133760.0,20,5,115
2024-02-23 09:00:00,133895.0,134200.0,133880.0,134165.0,44,5,135
2024-02-23 10:00:00,134050.0,134220.0,133800.0,133800.0,61,5,175
2024-02-23 11:00:00,133780.0,133780.0,133235.0,133340.0,142,5,308
2024-02-23 12:00:00,133285.0,133400.0,133095.0,133160.0,228,5,531
2024-02-23 13:00:00,133125.0,133125.0,132645.0,132980.0,242,5,489
2024-02-23 14:00:00,132980.0,133255.0,132980.0,133145.0,76,5,189
2024-02-23 15:00:00,133215.0,133275.0,132925.0,132945.0,55,5,116
2024-02-23 16:00:00,132900.0,132980.0,132730.0,132915.0,122,5,253
2024-02-23 17:00:00,132955.0,133030.0,132880.0,132985.0,31,5,102
2024-02-23 18:00:00,132950.0,133155.0,132950.0,133155.0,11,5,25
2024-02-26 09:00:00,133010.0,133020.0,132665.0,132670.0,111,5,338
2024-02-26 10:00:00,132680.0,133545.0,132640.0,133465.0,121,5,277
2024-02-26 11:00:00,133480.0,133480.0,133030.0,133295.0,70,5,301
2024-02-26 12:00:00,133375.0,133465.0,132800.0,132865.0,105,5,424
2024-02-26 13:00:00,132800.0,132895.0,132720.0,132835.0,101,5,534
2024-02-26 14:00:00,132830.0,133395.0,132800.0,133225.0,153,5,1146
2024-02-26 15:00:00,133300.0,133310.0,133155.0,133310.0,43,5,257
2024-02-26 16:00:00,133310.0,133345.0,133105.0,133235.0,59,5,381
2024-02-26 17:00:00,133245.0,133355.0,133165.0,133200.0,104,5,832
2024-02-26 18:00:00,133155.0,133265.0,133120.0,133230.0,22,5,129
2024-02-27 09:00:00,133080.0,134335.0,133080.0,134160.0,196,5,1287
2024-02-27 10:00:00,134160.0,134700.0,134145.0,134510.0,241,5,691
2024-02-27 11:00:00,134555.0,134795.0,134435.0,134715.0,151,5,885
2024-02-27 12:00:00,134800.0,134920.0,134775.0,134840.0,122,5,426
2024-02-27 13:00:00,134815.0,135040.0,134785.0,134930.0,112,5,438
2024-02-27 14:00:00,134945.0,134945.0,134850.0,134920.0,12,5,66
2024-02-27 15:00:00,134980.0,135265.0,134980.0,135180.0,118,5,398
2024-02-27 16:00:00,135165.0,135260.0,135090.0,135170.0,101,5,519
2024-02-27 17:00:00,135140.0,135365.0,135080.0,135365.0,152,5,644
2024-02-27 18:00:00,135285.0,135420.0,135270.0,135270.0,23,5,96
2024-02-28 09:00:00,134955.0,134955.0,134470.0,134575.0,94,5,311
2024-02-28 10:00:00,134580.0,134855.0,134470.0,134530.0,161,5,492
2024-02-28 11:00:00,134570.0,134640.0,134200.0,134360.0,100,5,382
2024-02-28 12:00:00,134335.0,134565.0,134300.0,134565.0,31,5,292
2024-02-28 13:00:00,134515.0,134515.0,134115.0,134235.0,41,5,233
2024-02-28 14:00:00,134145.0,134205.0,133695.0,133825.0,300,5,730
2024-02-28 15:00:00,133785.0,133910.0,133470.0,133470.0,259,5,805
2024-02-28 16:00:00,133420.0,133620.0,133235.0,133575.0,163,5,533
2024-02-28 17:00:00,133630.0,133730.0,133560.0,133560.0,86,5,474
2024-02-28 18:00:00,133580.0,133645.0,133530.0,133620.0,38,5,213
2024-02-29 09:00:00,133750.0,134060.0,133100.0,133100.0,96,5,187
2024-02-29 10:00:00,133075.0,133310.0,132755.0,132830.0,223,5,955
2024-02-29 11:00:00,132840.0,132850.0,132355.0,132650.0,100,5,487
2024-02-29 12:00:00,132680.0,132825.0,132275.0,132445.0,56,5,195
2024-02-29 13:00:00,132500.0,132580.0,132345.0,132530.0,58,5,419
2024-02-29 14:00:00,132550.0,132570.0,132325.0,132490.0,28,5,69
2024-02-29 15:00:00,132465.0,132500.0,132365.0,132435.0,41,5,168
2024-02-29 16:00:00,132455.0,132510.0,132090.0,132200.0,59,5,191
2024-02-29 17:00:00,132295.0,132560.0,132175.0,132405.0,75,5,283
2024-02-29 18:00:00,132500.0,132750.0,132435.0,132750.0,31,5,149
2024-03-01 09:00:00,132600.0,133100.0,132480.0,132820.0,120,5,512
2024-03-01 10:00:00,132805.0,132805.0,132400.0,132590.0,180,5,1221
2024-03-01 11:00:00,132555.0,132800.0,132050.0,132085.0,235,5,793
2024-03-01 12:00:00,132110.0,133075.0,132110.0,133020.0,235,5,1068
2024-03-01 13:00:00,133070.0,133070.0,132780.0,132780.0,38,5,103
2024-03-01 14:00:00,132850.0,132925.0,132500.0,132500.0,44,5,194
2024-03-01 15:00:00,132550.0,132705.0,132480.0,132480.0,17,5,82
2024-03-01 16:00:00,132465.0,132690.0,132385.0,132680.0,31,5,195
2024-03-01 17:00:00,132555.0,132645.0,132550.0,132645.0,10,5,23
2024-03-01 18:00:00,132625.0,132645.0,132430.0,132480.0,22,5,122
2024-03-04 09:00:00,132220.0,132650.0,132220.0,132430.0,30,5,85
2024-03-04 10:00:00,132390.0,132600.0,132215.0,132435.0,41,5,92
2024-03-04 11:00:00,132350.0,132350.0,131670.0,131780.0,251,5,1335
2024-03-04 12:00:00,131750.0,131750.0,131535.0,131650.0,98,5,467
2024-03-04 13:00:00,131645.0,132045.0,131645.0,131995.0,72,5,429
2024-03-04 14:00:00,131960.0,131990.0,131725.0,131785.0,31,5,95
2024-03-04 15:00:00,131800.0,131830.0,131665.0,131760.0,21,5,48
2024-03-04 16:00:00,131775.0,131820.0,131650.0,131800.0,63,5,357
2024-03-04 17:00:00,131800.0,131800.0,131600.0,131640.0,63,5,291
2024-03-04 18:00:00,131600.0,131820.0,131600.0,131820.0,15,5,30
2024-03-05 09:00:00,131550.0,131805.0,131410.0,131645.0,66,5,125
2024-03-05 10:00:00,131690.0,131700.0,131475.0,131580.0,27,5,102
2024-03-05 11:00:00,131650.0,131915.0,131540.0,131655.0,33,5,166
2024-03-05 12:00:00,131660.0,132280.0,131660.0,131995.0,133,5,350
2024-03-05 13:00:00,131815.0,131845.0,131335.0,131650.0,81,5,148
2024-03-05 14:00:00,131665.0,131775.0,131455.0,131510.0,42,5,80
2024-03-05 15:00:00,131430.0,131565.0,131430.0,131475.0,9,5,12
2024-03-05 16:00:00,131470.0,131530.0,131050.0,131190.0,64,5,115
2024-03-05 17:00:00,131190.0,131410.0,131155.0,131395.0,48,5,282
2024-03-05 18:00:00,131360.0,131490.0,131300.0,131490.0,30,5,284
2024-03-06 09:00:00,131790.0,132200.0,131780.0,131970.0,86,5,291
2024-03-06 10:00:00,131945.0,132370.0,131680.0,132305.0,183,5,575
2024-03-06 11:00:00,132100.0,132295.0,131995.0,132280.0,44,5,142
2024-03-06 12:00:00,132035.0,132265.0,131740.0,131925.0,77,5,299
2024-03-06 13:00:00,131815.0,132485.0,131720.0,132430.0,99,5,373
2024-03-06 14:00:00,132445.0,132520.0,132310.0,132345.0,56,5,127
2024-03-06 15:00:00,132300.0,132390.0,132135.0,132220.0,37,5,93
2024-03-06 16:00:00,132135.0,132185.0,131905.0,132075.0,154,5,325
